1782972017
2026/07/02 06:00:17.263, 6, 24564, 0, 0, 31.02
1782972027
2026/07/02 06:00:27.299, 6, 24564, 0, 0, 31.15
1782972037
2026/07/02 06:00:37.336, 6, 24564, 0, 0, 30.67
1782972047
2026/07/02 06:00:47.372, 273, 24564, 0, 0, 110.52
1782972057
2026/07/02 06:00:57.402, 273, 24564, 0, 0, 110.64
1782972067
2026/07/02 06:01:07.434, 273, 24564, 0, 0, 31.55
1782972077
2026/07/02 06:01:17.472, 273, 24564, 0, 0, 31.40
